,Year,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom,County,Population,State
2967,2021,840,916,1186,1536,1639,Merrimack County,7135,NH
2968,2021,840,916,1186,1536,1639,Merrimack County,4090,NH
2969,2021,840,916,1186,1536,1639,Merrimack County,1260,NH
2970,2021,840,916,1186,1536,1639,Merrimack County,1930,NH
2971,2021,840,916,1186,1536,1639,Merrimack County,2885,NH
2972,2021,840,916,1186,1536,1639,Merrimack County,1870,NH
2973,2021,840,916,1186,1536,1639,Merrimack County,1475,NH
2974,2021,984,1148,1474,1833,1999,Rockingham County,6840,NH
2975,2021,1123,1160,1504,2152,2243,Rockingham County,5295,NH
2976,2021,969,1033,1330,1803,2226,Rockingham County,4690,NH
2977,2021,1123,1160,1504,2152,2243,Rockingham County,3930,NH
2978,2021,984,1148,1474,1833,1999,Rockingham County,4935,NH
2979,2021,984,1148,1474,1833,1999,Rockingham County,4480,NH
2980,2021,1123,1160,1504,2152,2243,Rockingham County,4420,NH
2981,2021,984,1148,1474,1833,1999,Rockingham County,33310,NH
2982,2021,969,1033,1330,1803,2226,Rockingham County,2465,NH
2983,2021,969,1033,1330,1803,2226,Rockingham County,6860,NH
2984,2021,969,1033,1330,1803,2226,Rockingham County,14735,NH
2985,2021,984,1148,1474,1833,1999,Rockingham County,4590,NH
2986,2021,969,1033,1330,1803,2226,Rockingham County,3865,NH
2987,2021,984,1148,1474,1833,1999,Rockingham County,8600,NH
2988,2021,969,1033,1330,1803,2226,Rockingham County,15320,NH
2989,2021,969,1033,1330,1803,2226,Rockingham County,2335,NH
2990,2021,969,1033,1330,1803,2226,Rockingham County,2195,NH
2991,2021,984,1148,1474,1833,1999,Rockingham County,6140,NH
2992,2021,1123,1160,1504,2152,2243,Rockingham County,25115,NH
2993,2021,969,1033,1330,1803,2226,Rockingham County,915,NH
2994,2021,969,1033,1330,1803,2226,Rockingham County,1560,NH
2995,2021,969,1033,1330,1803,2226,Rockingham County,820,NH
2996,2021,969,1033,1330,1803,2226,Rockingham County,8975,NH
2997,2021,984,1148,1474,1833,1999,Rockingham County,4825,NH
2998,2021,969,1033,1330,1803,2226,Rockingham County,4430,NH
2999,2021,1123,1160,1504,2152,2243,Rockingham County,4280,NH
3000,2021,1123,1160,1504,2152,2243,Rockingham County,4960,NH
3001,2021,984,1148,1474,1833,1999,Rockingham County,7640,NH
3002,2021,969,1033,1330,1803,2226,Rockingham County,21645,NH
3003,2021,984,1148,1474,1833,1999,Rockingham County,10325,NH
3004,2021,969,1033,1330,1803,2226,Rockingham County,5400,NH
3005,2021,984,1148,1474,1833,1999,Rockingham County,28950,NH
3006,2021,984,1148,1474,1833,1999,Rockingham County,6280,NH
3007,2021,1742,1924,2336,2906,3168,Rockingham County,8835,NH
3008,2021,1742,1924,2336,2906,3168,Rockingham County,795,NH
3009,2021,969,1033,1330,1803,2226,Rockingham County,7370,NH
3010,2021,984,1148,1474,1833,1999,Rockingham County,14345,NH
3011,2021,969,1033,1330,1803,2226,Strafford County,8840,NH
3012,2021,969,1033,1330,1803,2226,Strafford County,30900,NH
3013,2021,969,1033,1330,1803,2226,Strafford County,16150,NH
3014,2021,969,1033,1330,1803,2226,Strafford County,6835,NH
3015,2021,969,1033,1330,1803,2226,Strafford County,4375,NH
3016,2021,969,1033,1330,1803,2226,Strafford County,1905,NH
3017,2021,969,1033,1330,1803,2226,Strafford County,1685,NH
3018,2021,969,1033,1330,1803,2226,Strafford County,4600,NH
3019,2021,969,1033,1330,1803,2226,Strafford County,2665,NH
3020,2021,969,1033,1330,1803,2226,Strafford County,30210,NH
3021,2021,969,1033,1330,1803,2226,Strafford County,2530,NH
3022,2021,969,1033,1330,1803,2226,Strafford County,11795,NH
3023,2021,969,1033,1330,1803,2226,Strafford County,4055,NH
3024,2021,773,819,1070,1331,1700,Sullivan County,1030,NH
3025,2021,773,819,1070,1331,1700,Sullivan County,5010,NH
3026,2021,773,819,1070,1331,1700,Sullivan County,13030,NH
3027,2021,773,819,1070,1331,1700,Sullivan County,1775,NH
3028,2021,773,819,1070,1331,1700,Sullivan County,810,NH
3029,2021,773,819,1070,1331,1700,Sullivan County,730,NH
3030,2021,773,819,1070,1331,1700,Sullivan County,2940,NH
3031,2021,773,819,1070,1331,1700,Sullivan County,885,NH
3032,2021,773,819,1070,1331,1700,Sullivan County,860,NH
3033,2021,773,819,1070,1331,1700,Sullivan County,6385,NH
3034,2021,773,819,1070,1331,1700,Sullivan County,2440,NH
3035,2021,773,819,1070,1331,1700,Sullivan County,1010,NH
3036,2021,773,819,1070,1331,1700,Sullivan County,3405,NH
3037,2021,773,819,1070,1331,1700,Sullivan County,1500,NH
3038,2021,773,819,1070,1331,1700,Sullivan County,1265,NH
3039,2021,939,1108,1401,1919,2138,Atlantic County,272925,NJ
3040,2021,1253,1503,1768,2199,2724,Bergen County,937920,NJ
3041,2021,900,1040,1260,1567,1796,Burlington County,449190,NJ
3042,2021,900,1040,1260,1567,1796,Camden County,510995,NJ
3043,2021,898,1069,1361,1763,1846,Cape May County,94550,NJ
3044,2021,929,1037,1353,1796,2086,Cumberland County,154950,NJ
3045,2021,1129,1358,1643,2096,2498,Essex County,800400,NJ
3046,2021,900,1040,1260,1567,1796,Gloucester County,291370,NJ
3047,2021,1550,1686,1958,2435,2655,Hudson County,679755,NJ
3048,2021,1204,1371,1753,2187,2492,Hunterdon County,125715,NJ
3049,2021,1015,1170,1539,1914,2107,Mercer County,373360,NJ
3050,2021,1204,1371,1753,2187,2492,Middlesex County,837290,NJ
3051,2021,1126,1291,1652,2277,2524,Monmouth County,627550,NJ
3052,2021,1129,1358,1643,2096,2498,Morris County,498845,NJ
3053,2021,1126,1291,1652,2277,2524,Ocean County,589700,NJ
3054,2021,1253,1503,1768,2199,2724,Passaic County,510565,NJ
3055,2021,900,1040,1260,1567,1796,Salem County,63775,NJ
3056,2021,1204,1371,1753,2187,2492,Somerset County,333315,NJ
3057,2021,1129,1358,1643,2096,2498,Sussex County,143570,NJ
3058,2021,1129,1358,1643,2096,2498,Union County,557320,NJ
3059,2021,938,1037,1278,1590,1733,Warren County,107090,NJ
3060,2021,621,770,940,1345,1617,Bernalillo County,674855,NM
3061,2021,574,583,734,999,1235,Catron County,3545,NM
3062,2021,681,686,904,1167,1298,Chaves County,65455,NM
3063,2021,640,655,747,942,1013,Cibola County,27050,NM
3064,2021,583,587,772,960,1092,Colfax County,12520,NM
3065,2021,611,703,926,1244,1497,Curry County,50285,NM
3066,2021,653,664,835,1136,1405,De Baca County,2015,NM
3067,2021,571,603,734,1050,1262,Dona Ana County,213850,NM
3068,2021,842,847,1026,1468,1776,Eddy County,56795,NM
3069,2021,630,668,806,1071,1324,Grant County,28380,NM
3070,2021,574,627,734,1050,1235,Guadalupe County,4425,NM
3071,2021,574,583,734,1050,1235,Harding County,545,NM
3072,2021,574,576,734,913,1215,Hidalgo County,4445,NM
3073,2021,749,779,1026,1327,1507,Lea County,69505,NM
3074,2021,677,696,865,1104,1456,Lincoln County,19495,NM
3075,2021,859,944,1182,1583,2046,Los Alamos County,18030,NM
3076,2021,484,557,734,1032,1271,Luna County,24320,NM
3077,2021,636,645,742,966,1006,McKinley County,72850,NM
3078,2021,653,664,835,1136,1405,Mora County,4605,NM
3079,2021,601,664,757,1083,1311,Otero County,65130,NM
3080,2021,574,586,734,981,1235,Quay County,8445,NM
3081,2021,663,678,773,961,1048,Rio Arriba County,39455,NM
3082,2021,648,653,860,1164,1295,Roosevelt County,19315,NM
3083,2021,621,770,940,1345,1617,Sandoval County,138815,NM
3084,2021,687,695,802,1055,1224,San Juan County,128220,NM
3085,2021,673,677,800,1054,1085,San Miguel County,28205,NM
3086,2021,804,940,1071,1363,1571,Santa Fe County,147515,NM
3087,2021,496,571,752,1016,1023,Sierra County,11255,NM
3088,2021,592,596,757,1083,1311,Socorro County,17100,NM
3089,2021,756,760,920,1144,1593,Taos County,32810,NM
3090,2021,621,770,940,1345,1617,Torrance County,15535,NM
3091,2021,553,557,734,1050,1157,Union County,4215,NM
3092,2021,621,770,940,1345,1617,Valencia County,75845,NM
3093,2021,809,912,1117,1389,1515,Albany County,308580,NY
3094,2021,550,592,734,951,1103,Allegany County,47400,NY
3095,2021,1760,1801,2053,2598,2784,Bronx County,1455845,NY
3096,2021,632,654,846,1117,1284,Broome County,196125,NY
3097,2021,604,607,734,1015,1104,Cattaraugus County,78175,NY
3098,2021,638,685,847,1076,1197,Cayuga County,78320,NY
3099,2021,557,611,747,975,1065,Chautauqua County,130845,NY
3100,2021,729,733,924,1220,1283,Chemung County,86885,NY
3101,2021,543,646,791,1007,1073,Chenango County,48765,NY
3102,2021,692,697,884,1150,1266,Clinton County,81225,NY
3103,2021,761,855,1028,1360,1394,Columbia County,61480,NY
3104,2021,678,733,870,1083,1285,Cortland County,48335,NY
3105,2021,646,650,764,1032,1036,Delaware County,45950,NY
3106,2021,1088,1160,1467,1868,2097,Dutchess County,295685,NY
3107,2021,743,772,920,1144,1284,Erie County,923995,NY
3108,2021,680,719,853,1157,1161,Essex County,38235,NY
3109,2021,532,680,775,1041,1051,Franklin County,51055,NY
3110,2021,600,694,854,1062,1262,Fulton County,53955,NY
3111,2021,575,696,837,1148,1232,Genesee County,58535,NY
3112,2021,708,834,1047,1370,1420,Greene County,47790,NY
3113,2021,695,700,922,1147,1317,Hamilton County,4645,NY
3114,2021,587,625,796,990,1140,Herkimer County,62945,NY
3115,2021,691,794,1047,1389,1610,Jefferson County,116565,NY
3116,2021,1760,1801,2053,2598,2784,Kings County,2635120,NY
3117,2021,645,669,828,1096,1254,Lewis County,26845,NY
3118,2021,698,805,1006,1251,1364,Livingston County,64375,NY
3119,2021,648,729,901,1124,1303,Madison County,71760,NY
3120,2021,698,805,1006,1251,1364,Monroe County,748680,NY
3121,2021,706,711,845,1051,1172,Montgomery County,49500,NY
3122,2021,1343,1659,2035,2606,2896,Nassau County,1363070,NY
3123,2021,1760,1801,2053,2598,2784,New York County,1653875,NY
3124,2021,743,772,920,1144,1284,Niagara County,212675,NY
3125,2021,587,625,796,990,1140,Oneida County,232325,NY
3126,2021,648,729,901,1124,1303,Onondaga County,467670,NY
3127,2021,698,805,1006,1251,1364,Ontario County,109490,NY
3128,2021,1088,1160,1467,1868,2097,Orange County,378175,NY
3129,2021,698,805,1006,1251,1364,Orleans County,41585,NY
3130,2021,648,729,901,1124,1303,Oswego County,119835,NY
3131,2021,732,737,916,1182,1425,Otsego County,60750,NY
3132,2021,1760,1801,2053,2598,2784,Putnam County,99465,NY
3133,2021,1760,1801,2053,2598,2784,Queens County,2339280,NY
3134,2021,809,912,1117,1389,1515,Rensselaer County,159800,NY
3135,2021,1760,1801,2053,2598,2784,Richmond County,475950,NY
3136,2021,1760,1801,2053,2598,2784,Rockland County,325025,NY
3137,2021,620,693,857,1066,1270,St. Lawrence County,110815,NY
3138,2021,809,912,1117,1389,1515,Saratoga County,226630,NY
3139,2021,809,912,1117,1389,1515,Schenectady County,155240,NY
3140,2021,809,912,1117,1389,1515,Schoharie County,31610,NY
3141,2021,607,631,779,1084,1286,Schuyler County,18110,NY
3142,2021,697,701,865,1118,1264,Seneca County,34845,NY
3143,2021,637,657,773,1044,1234,Steuben County,97540,NY
3144,2021,1343,1659,2035,2606,2896,Suffolk County,1497595,NY
3145,2021,681,823,1032,1284,1427,Sullivan County,75785,NY
3146,2021,632,654,846,1117,1284,Tioga County,49320,NY
3147,2021,980,1048,1269,1619,1812,Tompkins County,104415,NY
3148,2021,860,1020,1296,1685,1906,Ulster County,180130,NY
3149,2021,677,794,1005,1311,1380,Warren County,64700,NY
3150,2021,677,794,1005,1311,1380,Washington County,62185,NY
3151,2021,698,805,1006,1251,1364,Wayne County,91440,NY
3152,2021,1386,1619,1943,2484,2823,Westchester County,975320,NY
3153,2021,522,574,757,1015,1027,Wyoming County,40885,NY
3154,2021,566,667,815,1101,1105,Yates County,25085,NY
3155,2021,636,682,885,1126,1201,Alamance County,157845,NC
3156,2021,557,560,693,899,1029,Alexander County,37160,NC
3157,2021,522,526,693,862,1180,Alleghany County,10935,NC
3158,2021,534,537,693,883,1111,Anson County,25530,NC
3159,2021,531,535,693,963,1200,Ashe County,26835,NC
3160,2021,595,599,789,1000,1265,Avery County,17535,NC
3161,2021,579,582,693,954,958,Beaufort County,47315,NC
3162,2021,530,533,693,883,986,Bertie County,19915,NC
3163,2021,522,526,693,968,986,Bladen County,34130,NC
3164,2021,698,720,841,1171,1456,Brunswick County,122585,NC
3165,2021,1096,1099,1279,1751,2213,Buncombe County,252270,NC
3166,2021,557,560,693,899,1029,Burke County,88900,NC
3167,2021,987,1010,1151,1518,1956,Cabarrus County,196715,NC
3168,2021,557,560,693,899,1029,Caldwell County,81805,NC
3169,2021,868,873,1091,1357,1479,Camden County,10335,NC
3170,2021,638,642,846,1153,1465,Carteret County,68700,NC
3171,2021,589,608,693,910,996,Caswell County,22835,NC
3172,2021,557,560,693,899,1029,Catawba County,156180,NC
3173,2021,972,974,1134,1493,1715,Chatham County,68365,NC
3174,2021,545,548,715,946,1147,Cherokee County,27465,NC
3175,2021,643,647,808,1005,1399,Chowan County,14370,NC
3176,2021,661,665,788,980,1264,Clay County,10755,NC
3177,2021,494,545,693,919,1126,Cleveland County,97040,NC
3178,2021,547,550,693,923,1006,Columbus County,56590,NC
3179,2021,728,750,947,1284,1640,Craven County,103375,NC
3180,2021,726,743,869,1208,1472,Cumberland County,332765,NC
3181,2021,960,972,1147,1618,1986,Currituck County,25245,NC
3182,2021,837,852,976,1347,1594,Dare County,35410,NC
3183,2021,558,562,705,958,1221,Davidson County,164120,NC
3184,2021,624,670,825,1111,1322,Davie County,41765,NC
3185,2021,527,530,699,869,1067,Duplin County,59350,NC
3186,2021,972,974,1134,1493,1715,Durham County,300865,NC
3187,2021,600,604,774,1054,1135,Edgecombe County,54030,NC
3188,2021,624,670,825,1111,1322,Forsyth County,368360,NC
3189,2021,1013,1053,1200,1509,1950,Franklin County,63865,NC
3190,2021,987,1010,1151,1518,1956,Gaston County,214050,NC
3191,2021,622,630,743,971,1286,Gates County,11600,NC
3192,2021,536,540,693,862,1200,Graham County,8605,NC
3193,2021,626,630,830,1032,1277,Granville County,58505,NC
3194,2021,522,526,693,898,1200,Greene County,21060,NC
3195,2021,722,750,859,1135,1289,Guilford County,517195,NC
3196,2021,564,568,748,937,1109,Halifax County,52300,NC
3197,2021,595,599,790,1125,1368,Harnett County,128755,NC
3198,2021,587,726,827,1051,1336,Haywood County,59855,NC
3199,2021,1096,1099,1279,1751,2213,Henderson County,112155,NC
3200,2021,579,583,768,955,1132,Hertford County,24260,NC
3201,2021,617,641,731,1046,1266,Hoke County,52570,NC
3202,2021,594,597,737,923,1171,Hyde County,5505,NC
3203,2021,791,810,923,1244,1582,Iredell County,169800,NC
3204,2021,615,620,718,1008,1151,Jackson County,41725,NC
3205,2021,1013,1053,1200,1509,1950,Johnston County,186310,NC
3206,2021,549,558,693,936,940,Jones County,9775,NC
3207,2021,660,682,777,980,1054,Lee County,59805,NC
3208,2021,515,567,747,1005,1217,Lenoir County,57935,NC
3209,2021,678,682,843,1111,1257,Lincoln County,80505,NC
3210,2021,584,588,693,862,1122,McDowell County,45070,NC
3211,2021,621,625,759,956,1314,Macon County,34160,NC
3212,2021,1096,1099,1279,1751,2213,Madison County,21345,NC
3213,2021,538,541,693,963,1200,Martin County,23225,NC
3214,2021,987,1010,1151,1518,1956,Mecklenburg County,1034290,NC
3215,2021,522,526,693,863,1111,Mitchell County,15155,NC
3216,2021,533,537,693,862,1013,Montgomery County,27445,NC
3217,2021,643,687,783,1050,1356,Moore County,94190,NC
3218,2021,600,604,774,1054,1135,Nash County,94125,NC
3219,2021,754,873,1069,1449,1841,New Hanover County,219865,NC
3220,2021,522,526,693,923,1046,Northampton County,20425,NC
3221,2021,691,721,894,1279,1548,Onslow County,192685,NC
3222,2021,972,974,1134,1493,1715,Orange County,141810,NC
3223,2021,624,628,795,989,1376,Pamlico County,12805,NC
3224,2021,576,625,824,1179,1290,Pasquotank County,39545,NC
3225,2021,610,692,843,1160,1406,Pender County,57630,NC
3226,2021,656,660,825,1049,1323,Perquimans County,13505,NC
3227,2021,571,574,757,1024,1027,Person County,39240,NC
3228,2021,700,704,873,1222,1512,Pitt County,176485,NC
3229,2021,626,630,768,955,1100,Polk County,20435,NC
3230,2021,722,750,859,1135,1289,Randolph County,142825,NC
3231,2021,594,608,693,942,1117,Richmond County,45445,NC
3232,2021,505,526,693,868,960,Robeson County,134185,NC
3233,2021,534,537,693,914,999,Rockingham County,91565,NC
3234,2021,715,724,891,1158,1208,Rowan County,138940,NC
3235,2021,522,526,693,862,993,Rutherford County,66525,NC
3236,2021,522,526,693,924,1113,Sampson County,63665,NC
3237,2021,522,526,693,863,969,Scotland County,35445,NC
3238,2021,571,574,693,941,1159,Stanly County,60875,NC
3239,2021,624,670,825,1111,1322,Stokes County,46125,NC
3240,2021,541,545,693,908,1123,Surry County,72315,NC
3241,2021,589,608,693,899,1111,Swain County,14210,NC
3242,2021,532,536,706,897,1054,Transylvania County,33290,NC
3243,2021,585,588,735,1016,1179,Tyrrell County,4090,NC
3244,2021,987,1010,1151,1518,1956,Union County,222095,NC
3245,2021,540,608,693,979,1113,Vance County,44420,NC
3246,2021,1013,1053,1200,1509,1950,Wake County,1023810,NC
3247,2021,522,526,693,897,1200,Warren County,20190,NC
3248,2021,551,555,693,992,1200,Washington County,12330,NC
3249,2021,609,660,826,1084,1120,Watauga County,53420,NC
3250,2021,623,628,827,1029,1395,Wayne County,124495,NC
3251,2021,539,543,693,992,1120,Wilkes County,68525,NC
3252,2021,661,682,778,998,1055,Wilson County,81380,NC
3253,2021,624,670,825,1111,1322,Yadkin County,37825,NC
3254,2021,505,550,693,918,1062,Yancey County,17605,NC
3255,2021,553,565,734,1050,1129,Adams County,2370,ND
3256,2021,571,574,757,1006,1053,Barnes County,10970,ND
3257,2021,629,644,734,913,1247,Benson County,6875,ND
3258,2021,589,593,782,1119,1192,Billings County,985,ND
3259,2021,553,557,734,913,1119,Bottineau County,6650,ND
3260,2021,553,557,734,1050,1078,Bowman County,3225,ND
3261,2021,604,608,801,1008,1169,Burke County,2255,ND
3262,2021,715,719,884,1265,1444,Burleigh County,92370,ND
3263,2021,593,712,873,1249,1512,Cass County,170620,ND
3264,2021,629,644,734,1050,1118,Cavalier County,3815,ND
3265,2021,553,557,734,913,1187,Dickey County,5040,ND
3266,2021,589,593,782,1119,1192,Divide County,2380,ND
3267,2021,762,791,1043,1297,1806,Dunn County,4350,ND
3268,2021,589,593,734,1024,1118,Eddy County,2320,ND
3269,2021,553,557,734,1050,1118,Emmons County,3390,ND
3270,2021,629,644,734,1050,1118,Foster County,3320,ND
3271,2021,591,595,778,981,1166,Golden Valley County,1890,ND
3272,2021,623,694,883,1264,1529,Grand Forks County,70130,ND
3273,2021,573,577,734,1015,1118,Grant County,2385,ND
3274,2021,553,557,734,1025,1118,Griggs County,2275,ND
3275,2021,589,593,782,1119,1192,Hettinger County,2600,ND
3276,2021,629,644,734,1050,1118,Kidder County,2455,ND
3277,2021,553,557,734,1050,1271,LaMoure County,4105,ND
3278,2021,553,565,734,987,1025,Logan County,1930,ND
3279,2021,629,644,734,1050,1118,McHenry County,5950,ND
3280,2021,629,644,734,973,997,McIntosh County,2680,ND
3281,2021,768,824,1086,1351,1655,McKenzie County,11680,ND
3282,2021,553,557,734,936,1094,McLean County,9605,ND
3283,2021,639,643,810,1159,1234,Mercer County,8635,ND
3284,2021,715,719,884,1265,1444,Morton County,30060,ND
3285,2021,649,673,767,954,1266,Mountrail County,9985,ND
3286,2021,629,644,734,1050,1118,Nelson County,2970,ND
3287,2021,711,716,880,1241,1417,Oliver County,1820,ND
3288,2021,629,644,734,1050,1118,Pembina County,7050,ND
3289,2021,553,557,734,913,995,Pierce County,4270,ND
3290,2021,629,644,734,1050,1200,Ramsey County,11575,ND
